Anime_id,Name,Genres,Ranked,Popularity,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,,,
36674,Shukka Fuufu,Music,12082,16041,7,Unknown,Unknown,5,3,10,16,8,5,,,
36675,Hendo Garden,Music,14377,15925,5,Unknown,Unknown,4,6,13,9,17,5,,,
36676,Naga Hamaraja,Music,16499,114,Unknown,1,3,3,9,12,9,6,8,,,
36677,Shishido Journey,Music,12029,15571,7,Unknown,Unknown,1,5,16,8,9,5,,,
36678,Kawawawawawada,Music,16031,136,Unknown,Unknown,2,11,9,20,11,4,10,,,
36679,Kekkonshiki no Tori Movie,Music,16450,115,Unknown,Unknown,2,4,6,14,13,7,9,,,
36680,Sayonara Nyuunanzai,Music,15967,139,Unknown,2,4,6,15,10,13,3,7,,,
36683,Overlord Movie: Manner Movie,Comedy,4216,4133,527,253,497,1013,900,452,103,51,43,,,
36684,ShiningâRomance,Music,5906,9960,64,38,68,111,103,61,28,9,13,,,
36685,Force Live,Music,4987,9111,88,56,71,127,107,77,31,13,19,,,
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,"Magic, Fantasy",2636,6407,90,68,135,122,56,31,14,13,5,,,
36688,Shinmai Maou no Testament Departures,"Action, Demons, Ecchi, Fantasy, Harem, Romance",3861,2040,2449,1961,4288,7387,4588,2242,881,463,261,,,
36689,Kyonyuu Dosukebe Gakuen,Hentai,Unknown,6034,156,122,326,528,467,292,112,59,33,,,
36692,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,"Sci-Fi, Music, Slice of Life, Comedy",7429,3533,90,188,359,227,109,37,17,7,10,,,
36699,Kimitachi wa Dou Ikiru ka,Drama,Unknown,8601,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,
36700,Yumearu Ugoku Ehon,"Kids, Fantasy",13091,16306,3,Unknown,Unknown,4,1,3,1,2,3,,,
36701,Ari to Kaeru,Unknown,15430,169,Unknown,1,1,2,3,2,2,1,11,,,
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,"Action, Drama, Fantasy, Shounen, Super Power",2448,43227,1489,3218,2651,838,341,93,36,26,62,,,
36704,Free!: Dive to the Future,"Comedy, Drama, School, Slice of Life, Sports",1312,1275,5444,6996,13313,13346,5705,2502,745,271,127,,,
36705,YuuwakuâOffice Lover 2,"Drama, Romance",13075,10606,5,1,3,4,7,6,2,3,1,,,
36712,Mighty Thor: Battle Royale,"Fantasy, Parody",13859,267,1,Unknown,3,11,18,17,11,14,15,,,
36714,Hashire! Osomatsu-san,"Comedy, Parody",7697,10006,28,15,16,57,61,41,12,12,7,,,
36715,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,"Sci-Fi, Comedy, Parody",11467,651,3,5,17,28,46,21,13,7,18,,,
36716,Boku wa Mada 7-sai Datta,Music,7046,14263,10,5,18,31,33,20,4,6,2,,,
36718,Yakan Gakkou no Ura-sensei,"School, Supernatural",12943,15186,3,Unknown,1,4,8,16,18,11,9,,,
36719,Pastel Kazoku,Comedy,11480,15174,5,Unknown,1,3,7,25,7,8,16,,,
36720,Youkoso! Sukebe Elf no Mori e,"Harem, Hentai, Supernatural, Fantasy",Unknown,4104,1258,994,1550,1447,796,377,129,78,56,,,
36721,Do S na Seitokaichou-sama ga M Note ni Shihai Saremashita.,"Hentai, School",6758,4514,77,190,370,331,194,93,50,27,23,,,
36722,Shen Qi Huan Qi Tan,"Action, Adventure, Fantasy, Magic, Mystery, School, Supernatural",7805,3021,5,13,28,21,10,7,8,2,6,,,
36724,Felix x Kamiusagi Rope,"Slice of Life, Comedy",14143,253,Unknown,Unknown,2,5,12,5,1,3,8,,,
36725,Naisho no Hanashi,Music,7126,6802,122,60,169,375,434,289,102,53,27,,,
36726,Yuragi-sou no Yuuna-san,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",798,186687,6233,16076,26422,13888,6384,2510,1072,488,304,,,
36727,Shimajirou Movie: Mahou no Shima no Daibouken,Kids,11957,15559,4,Unknown,Unknown,2,8,6,2,3,Unknown,,,
36728,Mameneko,Slice of Life,8005,10107,16,11,21,55,83,44,12,13,10,,,
36729,Fate/Apocrypha Recaps,"Action, Historical, Supernatural, Drama, Magic, Fantasy",6465,4398,281,190,385,702,892,527,155,83,38,,,
36730,Doraemon: Benkyou Heya no Tsuribori,"Comedy, Kids, Sci-Fi, Shounen",11914,540,3,15,59,51,28,9,8,4,3,,,
36731,Drive Agent Personal: Shiawase wo Mamoru Mono,Drama,13622,290,1,7,15,36,21,6,8,3,4,,,
36732,Qin Shi Ming Yue: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",2714,10045,41,37,51,67,22,15,6,4,2,,,
36734,(a long day of) Mr. Calpaccio,Dementia,13180,16098,5,Unknown,3,1,2,7,4,2,6,,,
36735,Capsule Samurai,"Comedy, Music, Samurai",16217,128,Unknown,1,2,5,9,2,2,3,9,,,
36736,Shikato,"Comedy, Kids",16724,104,Unknown,5,4,5,4,1,1,1,2,,,
36737,Real Eroge Situation! The Animation,Hentai,Unknown,5360,430,328,655,705,407,221,74,59,27,,,
36740,Dragon Egg,"Action, Sci-Fi, Kids",14432,229,Unknown,Unknown,2,7,3,1,5,5,4,,,
36742,Koisuru Shirokuma Tokubetsu-ban,"Comedy, Josei",10633,930,15,22,63,54,28,8,2,6,9,,,
36743,Genki-kun no Christmas @ Tokyo-eki,Slice of Life,14410,230,3,Unknown,6,11,30,20,15,12,16,,,
36744,Genki-kun no Oshougatsu @ Tokyo-eki,Slice of Life,14798,204,3,2,5,13,21,14,13,13,16,,,
36745,1/100 Rice Planting,Slice of Life,10728,11650,15,4,12,27,46,91,47,42,31,,,
36746,1/100 Shibuya Crossing,Slice of Life,10399,11699,12,2,15,21,61,112,44,33,19,,,
36747,1/100 Train Station,Slice of Life,10352,11637,11,3,16,27,59,104,45,26,22,,,
36748,Aurora wo Mita Kyouryuu-tachi,Adventure,16537,111,Unknown,1,1,3,2,1,2,Unknown,3,,,
36749,Hiragana Danshi,Music,14443,9456,6,1,2,6,8,7,4,4,1,,,
36750,MTV Ident: Horny,"Dementia, Ecchi",10969,12235,10,Unknown,3,6,29,37,44,37,43,,,
36752,Robotic Girl,Music,13208,326,2,9,24,43,22,16,10,1,5,,,
36753,Kakushin,"Music, Shounen Ai",10109,10994,10,4,10,30,51,53,27,24,13,,,
36754,Kakuriyo no Yadomeshi,"Demons, Drama, Romance, Supernatural",1383,101513,5112,9551,10033,4754,2368,872,311,138,109,,,
36755,Juvenile Pornography The Animation,Hentai,Unknown,5792,318,227,435,768,685,419,217,92,84,,,
36756,91 Daze,"Comedy, Historical",9318,7776,52,30,66,166,257,306,117,76,34,,,
36757,HappyâTwinkle,"Fantasy, Magic, Music",14288,13232,11,3,13,14,20,22,3,4,1,,,
36759,Shimajirou to Tanjoubi no Ohoshi-sama,"Adventure, Kids, Space",16567,111,1,Unknown,7,4,2,1,1,Unknown,4,,,
36760,Detective Conan: The Magician of Starlight,Space,5827,8810,53,19,46,71,57,38,7,5,5,,,
36761,Osomatsu-san Short Film Series 2nd Season,"Comedy, Parody",8997,1897,7,15,42,53,31,13,8,6,11,,,
36762,Xue Se Cang Qiong,"Action, Adventure, Mystery, Horror, Thriller, Fantasy",8953,1910,16,61,90,87,40,25,14,10,9,,,
36763,Himawari,Music,14407,14702,7,3,6,11,32,24,8,2,3,,,
36764,Tripod Baby,"Music, Space",12607,14923,7,1,Unknown,5,10,23,19,11,15,,,
36765,Scary,"Music, Sci-Fi",11852,15286,6,Unknown,4,6,11,22,14,14,3,,,
36766,Nothing's Gonna Change,"Music, Sci-Fi",11238,15052,6,Unknown,2,4,13,17,19,13,9,,,
36767,Joutoku,Music,15682,156,1,Unknown,2,13,19,23,3,4,9,,,
36771,"Baito-saki wa ""Aku no Soshiki""!?","Action, Comedy, Romance",13394,12769,6,Unknown,2,4,7,14,7,5,Unknown,,,
36774,Star Wars/Saigo no Jedai: Tokubetsu Eizou,"Sci-Fi, Parody",12512,434,1,5,13,31,53,36,21,14,19,,,
36775,Wo Shi Jiang Xiaobai,"Drama, Romance, Slice of Life",5916,6262,167,306,349,174,86,34,13,8,12,,,
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,"Comedy, Fantasy",5717,6868,77,203,438,344,125,46,14,4,14,,,
36778,Kandoâ Reduction,Music,7967,14620,9,4,10,23,27,24,8,6,2,,,
36780,Hanabira,Music,9128,14517,8,2,4,9,25,36,13,7,3,,,
36781,Original,Music,14788,206,2,3,8,28,20,10,12,4,6,,,
36782,Kakuchou Shoujo-kei Trinary: Ex.MV,"Sci-Fi, Music",7523,9800,32,11,30,67,54,36,13,12,7,,,
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,"Action, Military, School",6945,4185,73,119,215,123,45,14,15,4,12,,,
36784,Hataraku Onii-san!,"Slice of Life, Comedy",6595,5876,115,100,304,662,624,430,182,86,53,,,
36789,Golden Time (Movie),"Comedy, Fantasy",3673,6672,108,90,248,405,224,107,26,15,5,,,
36790,Ling Yu 2nd Season,Fantasy,9158,1752,46,129,242,136,77,18,8,4,6,,,
36791,Ling Yu 3rd Season,Fantasy,9644,1456,31,77,152,97,51,17,11,3,5,,,
36792,Eromanga-sensei OVA,"Comedy, Drama, Ecchi, Romance",3993,1635,3218,3174,7649,11835,6580,3411,1501,848,508,,,
36793,3D Kanojo: Real Girl,"Romance, School, Shoujo",4511,695,6728,7877,17860,29198,19790,10480,5358,2697,1633,,,
36796,Owarimonogatari 2nd Season Recaps,"Mystery, Comedy, Supernatural, Vampire",779,3889,1217,817,1462,1299,517,241,44,21,17,,,
36797,gdMen,"Comedy, Fantasy",8493,8356,53,34,70,135,148,122,103,46,52,,,
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,"Drama, Fantasy, Magic, Slice of Life",5595,7210,220,536,1061,570,279,54,27,11,14,,,
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,Slice of Life,11820,566,5,13,30,75,79,19,21,3,11,,,
36800,Amanchu! Advance,"Slice of Life, Comedy, School, Shounen",3147,27169,991,2470,3262,1668,705,296,89,43,39,,,
36803,Servamp Movie: Alice in the Garden,"Action, Comedy, Supernatural, Drama, Vampire, Josei",2819,3892,336,351,643,1006,466,225,78,33,11,,,
36804,Lala-chan Santa no Fantasy Christmas,"Fantasy, Kids, Music",15256,15823,4,Unknown,1,4,3,14,8,8,3,,,
36805,Kirara Fantasia,"Magic, Fantasy",7904,2890,7,7,30,22,23,7,5,3,10,,,
36806,Sentaku Jab Jab,"Kids, Music",16244,125,Unknown,1,1,2,5,6,11,3,10,,,
36807,Muteki no Jiichan,"Kids, Music",15717,16830,5,Unknown,1,Unknown,2,7,6,11,4,,,
36808,Wakamono to Koinu to Croissant,"Kids, Music",12772,16447,5,Unknown,2,2,8,10,4,6,1,,,
36809,Tanjoubi no Chachacha,"Kids, Music",12369,16718,4,Unknown,1,1,3,7,3,8,6,,,
36810,Shijin to Tsubame,"Kids, Music",11951,16789,6,Unknown,1,6,4,9,5,2,4,,,
36811,Kusakeiba,"Kids, Music, Sports",16280,124,Unknown,3,3,1,7,4,6,8,10,,,
36812,Kyou mo Chappy End,"Kids, Music",16821,97,Unknown,5,1,6,5,8,10,1,7,,,
36815,Sakura no Chikai: MarronniâYell - Higashi no Hichou Shimotsuke-shi wo Yell!,"Music, Supernatural",11663,609,Unknown,5,11,14,22,9,5,2,5,,,
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,"Action, Adventure, Sci-Fi",5007,3029,559,990,2931,5325,3441,1659,766,346,181,,,
36817,Sunohara-sou no Kanrinin-san,"Comedy, Slice of Life",1439,96351,2402,6411,11206,7318,3613,1640,693,340,310,,,
36818,Chikyuu wa Guruguru Merry-Go-Round,"Kids, Space",16561,111,1,1,4,Unknown,3,1,Unknown,Unknown,6,,,
36819,Kaitou Yumenosuke,"Kids, Magic, Music",16410,117,Unknown,1,3,5,11,4,9,5,6,,,
36820,Kaijuu ga Yattekuru,"Kids, Music",14787,16403,5,Unknown,1,2,1,11,7,2,5,,,
36821,Machibouke,"Music, Kids",16581,111,Unknown,2,1,3,9,7,7,3,9,,,
36822,Kirakira,Music,15043,15698,6,Unknown,3,10,22,13,7,4,1,,,
36823,Huyao Xiao Hongniang: Beishan Yaodi,"Comedy, Historical, Supernatural, Romance",1453,5774,309,356,839,791,313,111,43,19,4,,,
36824,Huyao Xiao Hongniang: Nan Guo,"Comedy, Historical, Supernatural, Romance",1681,6116,199,176,425,408,139,72,21,13,3,,,
36825,Pokemon Diamond & Pearl: Clip Show,"Action, Adventure, Comedy, Fantasy, Kids",8252,2543,27,87,176,226,153,53,22,14,15,,,
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,"Mystery, Comedy, Super Power",4348,9371,45,35,91,143,96,46,16,8,4,,,
36828,Caligula (TV),"Action, Sci-Fi",1892,65279,877,2264,4784,5307,3901,2386,1127,571,322,,,
36833,Fate/kaleid liner PrismaâIllya Movie: Sekka no Chikai - Kuro Sakura no Heya,"Slice of Life, Parody",4035,16149,368,752,1571,1129,582,174,77,29,50,,,
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,"Fantasy, Historical, Music, Romance",9379,1617,13,18,41,59,40,10,6,3,5,,,
36835,Rudolf to Ippaiattena x Godzilla x Toho Cinemas Moving Logo Eizou,Comedy,12762,387,Unknown,4,10,19,58,27,14,13,19,,,
36836,Toho Cinemas x Pokemon Go,Comedy,8929,1923,14,22,77,177,233,67,36,25,37,,,
36838,Gintama.: Shirogane no Tamashii-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",1160,126835,16948,12097,5008,1484,606,292,148,88,951,,,
36840,25-sai no Joshikousei,"Ecchi, Romance, School",9579,2982,627,372,770,1433,2104,2141,1160,716,557,,,
36841,Sousha wa Tada Senaka to Teikin de Kataru Nomi,Music,9789,11503,21,6,14,46,82,97,37,21,16,,,
36843,Youtai Nuhai Zai Shanghai 2: Xianglian Mima,"Military, Historical, Drama",16014,136,Unknown,Unknown,6,3,3,1,1,Unknown,3,,,
36846,Fruits 5 Shimai,"Music, Kids",16191,128,Unknown,1,3,8,15,13,5,3,5,,,
36847,Nanatsu no Bitoku,"Ecchi, Fantasy",2525,40288,252,654,1369,2425,2728,1646,1040,811,675,,,
36848,Aishen Qiaokeli-ing...II,"Harem, Comedy, Romance, School",3530,21549,873,1938,2594,1292,600,217,98,51,55,,,
36849,NariyukiâPapakatsu Girls!! The Animation,Hentai,Unknown,6645,195,133,307,438,292,143,84,34,23,,,
36851,Bousai Keihatsu Douga,Slice of Life,13507,16283,5,Unknown,Unknown,1,10,14,9,2,4,,,
36855,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,Comedy,4603,11689,322,572,752,610,372,115,61,37,41,,,
36856,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),"Sci-Fi, Adventure, Police, Mecha",12561,13731,4,Unknown,8,7,7,10,3,2,4,,,
36857,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie,"Sci-Fi, Adventure, Police, Mecha",12384,451,1,3,12,10,9,2,1,3,2,,,
36858,Usuzumizakura: Garo,"Action, Demons, Fantasy, Magic, Supernatural",7491,7016,13,8,36,93,83,69,18,6,7,,,
36861,Itazura Majo to Nemuranai Machi,"Action, Police, Magic, Fantasy",8212,7270,38,45,148,354,404,269,154,60,27,,,
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",35,682,19396,25707,16909,5248,1533,486,237,108,70,,,
36864,Akkun to Kanojo,"Comedy, Josei, Romance, School",1387,101236,2831,7385,13863,9828,4872,1571,677,306,218,,,
36865,Tokyo Girls Collection 2016 A/W x Osomatsu-san Special Movie,Comedy,11736,588,1,4,9,17,28,11,9,5,12,,,
36866,LayereD Stories Zero,"Game, Sci-Fi",15278,12550,4,1,3,11,8,6,3,Unknown,2,,,
36868,Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,Comedy,9272,14239,6,Unknown,6,11,14,49,10,8,2,,,
36871,Ultraman,"Action, Sci-Fi, Seinen, Super Power",4672,3856,320,541,1557,2657,1570,896,432,189,98,,,
36873,Back Street Girls: Gokudolls,"Comedy, Ecchi, Seinen",1481,94244,4010,9209,13858,8389,4120,2261,1124,658,578,,,
36874,Aware! Meisaku-kun: Oronamin C,"Comedy, Parody",15023,193,Unknown,Unknown,3,6,6,10,4,3,15,,,
36875,Akuma no Memumemu-chan,"Comedy, Demons, Ecchi, Shounen",9245,8056,51,30,103,222,342,283,148,85,47,,,
36876,Furifure 2,Hentai,Unknown,7242,96,85,160,270,249,165,69,34,14,,,
36881,Dennou Senshi Dokan-kun,Comedy,13797,16216,3,Unknown,2,7,3,1,3,1,Unknown,,,
36882,Arifureta Shokugyou de Sekai Saikyou,"Action, Adventure, Fantasy, Harem",383,353554,16617,29517,43497,32930,20165,14173,8438,6180,5745,,,
36883,Wares: Beyond,Mecha,13785,277,Unknown,2,5,16,27,20,5,2,5,,,
36884,Hisone to Maso-tan,"Comedy, Drama, Fantasy, Military",2023,1909,1367,3625,8302,8448,3679,1608,578,195,86,,,
36885,Saenai Heroine no Sodatekata Fine,"Harem, Comedy, Romance, Ecchi, School",113,1567,6429,8046,7633,3395,1046,393,118,62,27,,,
36888,Chikatetsu ni Noru,Slice of Life,12956,359,Unknown,3,26,22,31,12,4,3,6,,,
36889,Oyasumi Sex,Hentai,Unknown,6081,282,265,439,644,463,265,133,54,52,,,
36890,dMatsu-san,"Comedy, Parody",9274,1687,6,16,23,33,29,11,3,1,10,,,
36894,Inazma Delivery: Dougyousha Attack-hen,"Action, Sci-Fi, Comedy",7137,12148,20,5,18,30,23,16,3,5,6,,,
36895,"Nee, ...Shiyoâ?,6.52,Hentai,Unknown,ã­ããâ¦ããâ¥,OVA,2,Feb 2"," 2018""",3267,276,279,153,87,38,41,,,,,,,
36896,Boku no Hero Academia the Movie 1: Futari no Hero,"Action, Shounen, Super Power",310,427138,42622,73271,64517,26612,10119,3203,1155,481,540,,,
36902,Mahou Shoujo Ore,"Comedy, Fantasy, Magic",1835,68526,1361,3324,6065,4708,2661,1341,610,292,246,,,
36903,Kengan Ashura,"Action, Martial Arts",1686,1773,2648,4752,11487,12090,4319,1520,622,284,172,,,
36904,Aggressive Retsuko (ONA),"Slice of Life, Comedy",1016,1256,5087,12430,26368,21564,6325,2157,559,206,99,,,
36905,Mentori,"Comedy, Parody",15518,15207,3,Unknown,1,2,1,6,2,4,Unknown,,,
36906,Jashin-chan Dropkick,"Comedy, Supernatural",3848,1754,1400,1881,5176,8542,5171,2735,1290,542,290,,,
36907,Nippen no Miko-chan,Comedy,13540,295,Unknown,Unknown,8,5,8,3,6,5,4,,,
36910,Wu Geng Ji 2nd Season,"Action, Historical, Supernatural, Martial Arts, Fantasy",1256,8719,118,143,246,204,64,23,7,7,4,,,
36913,Inazuma Eleven x Kaitou Gru no Tsuki Dorobou,Comedy,9575,1497,10,30,60,97,126,55,25,24,37,,,
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,"Comedy, School",6654,4319,270,183,495,1206,1246,675,271,103,60,,,
36915,Fate/Grand Order: Moonlight/Lostroom,"Action, Supernatural, Magic, Fantasy",7046,2684,684,563,1774,4597,5281,2607,1011,422,218,,,
36918,Happy Happy Party!,Music,7118,9657,54,31,77,141,192,119,41,29,9,,,
36919,ShuwarinâDorimin,Music,9529,1525,32,83,128,195,149,40,31,10,11,,,
36920,Black Shout,Music,3879,8679,137,95,181,285,209,119,29,24,7,,,
36921,That Is How I Roll!,Music,6531,9800,58,32,81,156,178,112,47,18,11,,,
36922,Egao no Orquesta!,Music,7166,9448,80,47,71,134,197,151,52,25,20,,,
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,"Action, Comedy, Super Power, Magic, Fantasy, Shounen",2405,2199,2223,1931,4420,6856,3085,1277,313,113,69,,,
36925,Pretty All Friends,"Music, Slice of Life, Sports",Unknown,10468,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,
36927,Pokemon Movie 21: Minna no Monogatari,"Action, Game, Adventure, Comedy, Kids, Fantasy",2795,3482,738,1196,2869,3779,1828,761,298,104,48,,,
36932,Evil or Live Recap,"Psychological, School",7432,3505,38,83,184,341,411,207,104,104,119,,,
36933,Ura Jutaijima,Hentai,6159,5677,228,462,584,432,226,114,38,41,39,,,
36934,Captain Tsubasa (2018),"Action, Sports, Shounen",1817,2156,2018,2488,5700,6124,2933,1300,497,232,74,,,
36936,Mirai no Mirai,"Adventure, Drama, Fantasy",2257,1577,2244,5061,11312,12729,5530,2292,863,341,140,,,
36937,Virtua Fighter: Costomize Clip,"Action, Drama, Martial Arts, Music",12769,12495,16,1,6,21,21,15,7,1,2,,,
36942,Cinderella Girls Gekijou 2nd Season Specials,"Slice of Life, Comedy",9573,1502,15,41,59,69,51,13,7,4,11,,,
36943,Tachibanakan Triangle,"Comedy, Ecchi, Shoujo Ai",9474,2254,624,442,1422,3116,4941,4389,2293,1386,776,,,
36945,Himote House,"Comedy, Super Power",9077,4251,113,84,301,595,732,599,485,300,273,,,
36946,Dragon Ball Super Movie: Broly,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",412,711,23524,33786,42538,24343,8594,3239,1298,500,303,,,
36947,Pochitto Hatsumei: Pikachin-Kit,"Comedy, Kids",15556,162,Unknown,Unknown,1,2,11,7,1,1,5,,,
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,"Ecchi, School, Shounen",259,474921,65104,95052,54916,16933,5440,1804,597,249,295,,,
36950,Yuragi-sou no Yuuna-san OVA,"Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",2589,38700,1338,3331,5816,2975,1353,441,206,111,71,,,
36951,YuuâYuuâHakusho: Two Shots/Noru ka Soru ka,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",4072,15755,599,1524,1678,689,260,72,37,10,16,,,
36952,Tennis no Ouji-sama: Best Games!!,"Action, Comedy, Sports, School, Shounen",12447,8292,22,18,19,18,14,10,2,Unknown,Unknown,,,
36954,Break Go!Ga!,"Game, Shounen",13505,14473,3,Unknown,1,6,17,23,12,4,5,,,
36955,Tales of the Rays Gekijou,"Comedy, Fantasy, Parody",10052,1189,7,22,44,41,30,9,5,6,8,,,
36956,Jewelry The Animation,"Hentai, Romance",Unknown,6804,176,149,281,543,458,267,112,73,31,,,
36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,"Drama, Shounen",2080,56900,2282,5660,7110,2831,954,228,76,34,30,,,
36963,IDOLiSH7 Vibrato,Music,611,5115,613,533,850,591,212,80,53,19,11,,,
36964,Bonobono: Uchuu kara Kita Tomodachi,"Adventure, Comedy, Kids",13471,14600,7,1,Unknown,3,4,9,3,Unknown,Unknown,,,
36967,Lupin III: Lupin wa Ima mo Moete Iru ka?,"Action, Adventure, Comedy, Seinen",7648,3203,80,268,484,231,69,32,5,4,8,,,
36968,Panda no Blues,Music,16811,98,1,1,2,2,4,5,6,Unknown,2,,,
36969,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,"Comedy, Kids, Mystery",15236,181,1,2,4,7,12,9,9,7,9,,,
36970,Hetchara Heiki no Heihachirou,"Music, Kids",16916,89,Unknown,1,2,5,6,1,2,Unknown,3,,,
36973,Ekimemo!,Game,13914,13962,3,1,1,9,8,11,17,3,1,,,
36976,Cutie Honey Universe,"Action, Comedy, Magic, Romance, Sci-Fi, Shounen",9847,4065,91,92,265,635,858,879,696,392,253,,,
36978,Annyeong Totobi,Kids,15495,165,1,1,2,6,5,Unknown,3,2,14,,,
36979,Tanuki to Kitsune,Comedy,11584,621,5,3,9,16,14,3,Unknown,2,4,,,
36981,Neko no Dayan (2017),Kids,11107,15616,3,5,1,4,8,6,2,2,2,,,
36982,Micchiri Neko,"Comedy, Kids",4446,5761,351,155,343,706,587,381,113,66,43,,,
36983,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,"Comedy, Kids, Music",13856,271,1,5,6,14,20,14,18,22,22,,,
36990,Non Non Biyori Movie: Vacation,"Comedy, Seinen, Slice of Life",291,2427,2814,4395,6458,3136,726,251,54,17,12,,,
36991,Lupin III 3DCG,"Action, Thriller",7414,9729,18,17,52,120,132,81,23,14,8,,,
36992,Tomie,"Drama, Horror, Josei, Supernatural",8456,3829,366,328,611,1238,1587,1047,672,354,215,,,
36993,Chao Zhi Neng Zu Qiu,"Comedy, Sports",11468,654,23,26,51,51,33,9,8,13,8,,,
36995,Precure Super Stars! Movie,"Action, Fantasy, Magic",4961,8734,49,41,97,169,127,69,24,7,9,,,
36996,Jian Wangchao,"Action, Historical",8529,2282,8,36,63,95,67,36,11,11,10,,,
36999,Zoku Owarimonogatari,"Mystery, Comedy, Supernatural, Vampire",1012,146843,19681,18272,7123,1972,633,237,103,59,420,,,
37000,Bernard-jou Iwaku.: Ofuro Dokusho,Comedy,9054,10127,17,5,28,90,131,120,41,24,8,,,
37002,Uchi no Oochopus,Kids,15081,189,1,Unknown,3,1,2,Unknown,2,Unknown,3,,,
37007,Hinomaruzumou,"Martial Arts, Shounen, Sports",1644,81746,5233,11886,10722,4063,1738,585,165,103,96,,,
37008,Tsukipro The Animation 2nd Season,Music,Unknown,7944,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,
37009,Watashi wa Buranko,"Music, Kids",12820,16636,4,Unknown,1,7,4,11,5,1,1,,,
37010,Boku to Sakana no Monogatari,"Music, Kids",13477,16367,5,Unknown,2,4,9,6,8,7,Unknown,,,
37011,Negaigoto no Mochigusare,"Music, Kids",16061,135,Unknown,5,8,10,14,5,1,2,4,,,
37012,Animegatari x Shingeki no Kyojin Collab Eizou,Comedy,5760,5448,191,82,105,127,212,141,44,20,26,,,
37013,Sex: Prologue,"Action, Drama, School, Seinen",9724,1404,1,2,2,4,7,4,3,3,7,,,
37017,Kensaku to Enjin no ABC Days,Kids,14935,15956,5,Unknown,Unknown,4,7,13,3,2,3,,,
37018,Season's Greetings from dwarf,Kids,11832,15969,5,Unknown,Unknown,7,14,16,5,2,5,,,
37020,Woo to Wah,Comedy,15966,141,Unknown,Unknown,1,2,2,2,1,Unknown,7,,,
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,Ecchi,9070,2071,2531,621,1312,2361,3716,3538,2143,1370,1119,,,
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,"Mystery, Comedy, Kids",2538,4360,221,241,580,908,479,251,69,28,15,,,
37024,Momoya Norihei Anime CM,"Comedy, Parody",15638,14787,3,Unknown,Unknown,4,5,14,10,3,2,,,
37026,Koukaku no Pandora: Pandoradio,"Sci-Fi, Comedy",8451,9702,15,4,20,43,59,48,9,11,7,,,
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,"Music, School, Slice of Life",1244,3060,1755,1545,2761,2698,1253,546,254,117,47,,,
